assists_away_team,assists_home_team,attendance,away_goals,away_goals_details,away_manager,away_team,blocks_away_team,blocks_home_team,clearances_away_team,clearances_home_team,corners_away_team,corners_home_team,crosses_away_team,crosses_home_team,date,fouls_away_team,fouls_home_team,free_kicks_away_team,free_kicks_home_team,handballs_away_team,handballs_home_team,home_goals,home_goals_details,home_manager,home_team,offsides_away_team,offsides_home_team,penalties_away_team,penalties_home_team,red_cards_away_team,red_cards_home_team,referee,result,saves_away_team,saves_home_team,season,shots_off_target_away_team,shots_off_target_home_team,shots_on_target_away_team,shots_on_target_home_team,throw_ins_away_team,throw_ins_home_team,total_shots_away_team,total_shots_home_team,venue,yellow_cards_away_team,yellow_cards_home_team
3,2,47007,3,"Sebastian Larsson (31, 55),Nicklas Bendtner (45+4)",Martin O'Neill,Sunderland,10,2,48,21,5,17,13,35,Saturday 31 March 2012,14,12,12,9,0,0,3,"Mario Balotelli (43 Pen, 85),Aleksandar Kolarov (86)",Roberto Mancini,Man City,0,2,0,1,0,0,Phil Dowd,3-3,4,0,2011-2012,4,8,3,7,17,30,7,15,Etihad Stadium,1,1
0,2,18033,1,Theo Walcott (37),Arsène Wenger,Arsenal,2,2,16,24,6,4,16,14,Saturday 31 March 2012,10,15,12,9,1,1,2,"Adel Taarabt (22),Samba Diakité (66)",Mark Hughes,QPR,3,6,0,0,0,0,Mike Dean,2-1,4,5,2011-2012,5,3,6,6,11,22,11,9,Loftus Road Stadium,2,5
0,1,19786,0,,Tony Pulis,Stoke,5,0,40,26,1,8,15,20,Saturday 31 March 2012,14,16,14,14,0,3,2,"Antolin Alcaraz (55),Victor Moses (90+3)",Roberto Martinez,Wigan,5,0,0,0,0,0,Mark Clattenburg,2-0,4,1,2011-2012,4,3,1,6,25,22,5,9,DW Stadium,4,2
1,1,25215,3,"Martin Petrov (63 Pen),Marcos Alonso (80),Kevin Davies (84)",Owen Coyle,Bolton,3,4,40,56,5,13,18,34,Saturday 31 March 2012,11,12,10,11,0,0,2,"Michael Kightly (53),Matthew Jarvis (88)",Terry Connor,Wolves,0,4,1,0,0,0,Jonathan Moss,2-3,3,4,2011-2012,9,7,7,6,27,24,16,13,Molineux Stadium,1,1
0,1,75570,0,,Martin Jol,Fulham,8,4,30,32,1,7,7,27,Monday 26 March 2012,6,17,17,6,0,0,1,Wayne Rooney (42),Alex Ferguson,Man Utd,0,2,0,0,0,0,Michael Oliver,1-0,7,2,2011-2012,1,4,2,9,15,13,3,13,Old Trafford,0,1
3,0,25049,3,"Papiss Demba Cissé (6, 34),Hatem Ben Arfa (12)",Alan Pardew,Newcastle,5,1,42,8,4,10,7,21,Sunday 25 March 2012,4,11,9,4,0,0,1,Shane Long (52),Roy Hodgson,West Brom,3,4,0,0,0,0,Chris Foy,1-3,1,4,2011-2012,3,9,7,2,22,34,10,11,The Hawthorns,1,0
1,1,27535,1,Yaya Touré (76),Roberto Mancini,Man City,0,5,31,33,7,5,20,17,Saturday 24 March 2012,14,15,14,14,1,0,1,Peter Crouch (59),Tony Pulis,Stoke,0,1,0,0,0,0,Howard Webb,1-1,1,5,2011-2012,5,7,6,3,18,23,11,10,Britannia Stadium,2,1
0,2,60108,0,,Alex McLeish,Aston Villa,4,2,26,12,5,15,13,20,Saturday 24 March 2012,13,7,7,10,0,0,3,"Kieran Gibbs (16),Theo Walcott (25),Mikel Arteta (90+3)",Arsène Wenger,Arsenal,3,2,0,0,0,0,Phil Dowd,3-0,4,0,2011-2012,1,7,0,8,8,19,1,15,Emirates Stadium,5,0
1,1,26901,1,Steven N'Zonzi (56),Steve Kean,Blackburn,4,2,27,43,4,11,13,24,Saturday 24 March 2012,4,8,8,4,1,0,2,"David Wheater (29, 35)",Owen Coyle,Bolton,2,1,0,0,0,0,Andre Marriner,2-1,2,2,2011-2012,6,9,3,4,39,37,9,13,Macron Stadium,2,0
0,1,44431,2,"Shaun Maloney (30 Pen),Gary Caldwell (63)",Roberto Martinez,Wigan,7,4,34,11,0,6,7,27,Saturday 24 March 2012,10,17,16,9,0,4,1,Luis Suárez (47),Kenny Dalglish,Liverpool,1,2,1,0,0,0,Lee Mason,1-2,4,0,2011-2012,2,6,2,5,11,34,4,11,Anfield,2,1
1,1,26752,1,Matthew Jarvis (25),Terry Connor,Wolves,4,6,34,59,5,5,31,18,Saturday 24 March 2012,10,12,10,9,2,0,2,"Grant Holt (26, 45+1 Pen)",Paul Lambert,Norwich,5,3,0,1,0,1,Mark Clattenburg,2-1,1,1,2011-2012,5,4,2,4,26,26,7,8,Carrow Road,2,1
0,2,37128,1,Taye Taiwo (79),Mark Hughes,QPR,5,5,24,23,2,5,12,19,Saturday 24 March 2012,9,11,8,8,0,0,3,"Nicklas Bendtner (41),James McClean (70),Stéphane Sessegnon (76)",Martin O'Neill,Sunderland,2,2,0,0,1,0,Michael Jones,3-1,1,0,2011-2012,5,8,1,4,18,24,6,12,Stadium of Light,3,2
1,0,20509,2,"Leighton Baines (59),Nikica Jelavic (76)",David Moyes,Everton,3,3,18,27,3,3,20,14,Saturday 24 March 2012,12,10,9,11,1,0,0,,Brendan Rodgers,Swansea,1,1,0,0,0,0,Neil Swarbrick,0-2,1,3,2011-2012,7,7,5,1,19,27,12,8,Liberty Stadium,2,1
0,0,41830,0,,Harry Redknapp,Spurs,4,5,38,21,4,6,11,24,Saturday 24 March 2012,13,11,8,12,3,1,0,,Roberto Di Matteo,Chelsea,0,2,0,0,0,0,Martin Atkinson,0-0,2,3,2011-2012,11,3,4,2,22,16,15,5,Stamford Bridge,2,1
1,0,30330,1,Thomas Vermaelen (8),Arsène Wenger,Arsenal,2,5,22,30,6,4,14,19,Wednesday 21 March 2012,13,11,11,13,1,0,0,,David Moyes,Everton,3,10,0,0,0,0,Lee Mason,0-1,1,3,2011-2012,5,4,4,1,24,25,9,5,Goodison Park,1,2
0,3,18033,2,"Sebastián Coates (54),Dirk Kuyt (72)",Kenny Dalglish,Liverpool,2,5,23,55,17,7,23,22,Wednesday 21 March 2012,7,8,7,6,1,0,3,"Shaun Derry (77),Djibril Cissé (86),Jamie Mackie (90+1)",Mark Hughes,QPR,4,1,0,0,0,0,Howard Webb,3-2,2,5,2011-2012,7,4,7,5,22,16,14,9,Loftus Road Stadium,0,0
0,1,46324,1,Gary Cahill (60),Roberto Di Matteo,Chelsea,6,3,46,20,4,11,15,27,Wednesday 21 March 2012,9,10,10,7,2,2,2,"Sergio Agüero (78 Pen),Samir Nasri (85)",Roberto Mancini,Man City,0,0,0,1,0,0,Mike Dean,2-1,3,1,2011-2012,2,9,2,5,14,25,4,14,Etihad Stadium,2,1
1,1,35172,1,Cameron Jerome (75),Tony Pulis,Stoke,12,1,69,30,1,13,10,18,Wednesday 21 March 2012,11,11,11,9,1,1,1,Rafael van der Vaart (90+3),Harry Redknapp,Spurs,4,1,0,0,0,0,Michael Jones,1-1,5,1,2011-2012,6,7,2,7,19,28,8,14,White Hart Lane,1,1
0,1,20056,0,,Martin O'Neill,Sunderland,3,0,34,29,9,7,27,9,Tuesday 20 March 2012,11,12,12,9,2,0,2,"Junior Hoilett (58),Yakubu (86)",Steve Kean,Blackburn,4,0,0,0,0,0,Martin Atkinson,2-0,3,1,2011-2012,2,7,1,6,12,28,3,13,Ewood Park,1,0
0,1,47833,0,,Paul Lambert,Norwich,2,2,38,16,5,4,17,12,Sunday 18 March 2012,15,8,7,15,0,0,1,Papiss Demba Cissé (11),Alan Pardew,Newcastle,0,0,0,0,0,0,Phil Dowd,1-0,5,4,2011-2012,5,6,4,6,28,18,9,12,St. James' Park,3,0
5,0,27494,5,"Jonny Evans (21),Antonio Valencia (43),Danny Welbeck (45+1),Javier Hernández (56, 61)",Alex Ferguson,Man Utd,0,9,23,15,7,4,17,19,Sunday 18 March 2012,13,6,6,12,2,0,0,,Terry Connor,Wolves,2,1,0,0,0,1,Anthony Taylor,0-5,3,4,2011-2012,4,4,9,3,28,9,13,7,Molineux Stadium,1,0
3,0,25690,3,"Gylfi Sigurdsson (36, 66),Joe Allen (77)",Brendan Rodgers,Swansea,4,1,24,11,2,6,13,7,Saturday 17 March 2012,7,8,8,7,0,0,0,,Martin Jol,Fulham,2,2,0,0,0,0,Mark Halsey,0-3,5,2,2011-2012,3,7,5,5,13,23,8,12,Craven Cottage,0,0
1,0,21379,1,Paul Scharner (65),Roy Hodgson,West Brom,2,3,40,14,5,13,15,38,Saturday 17 March 2012,12,8,7,12,2,0,1,James McArthur (54),Roberto Martinez,Wigan,5,2,0,0,0,0,Michael Oliver,1-1,6,0,2011-2012,6,14,1,5,17,29,7,19,DW Stadium,4,2
0,2,44921,0,,David Moyes,Everton,2,3,32,31,4,4,14,19,Tuesday 13 March 2012,9,6,6,9,2,0,3,"Steven Gerrard (34, 51, 90+3)",Kenny Dalglish,Liverpool,2,5,0,0,0,0,Phil Dowd,3-0,6,1,2011-2012,4,5,1,9,22,34,5,14,Anfield,4,1
1,1,60095,1,Hatem Ben Arfa (14),Alan Pardew,Newcastle,7,2,32,12,3,6,10,25,Monday 12 March 2012,12,11,10,11,0,0,2,"Robin van Persie (15),Thomas Vermaelen (90+5)",Arsène Wenger,Arsenal,2,8,0,0,0,0,Howard Webb,2-1,5,1,2011-2012,0,8,2,8,17,16,2,16,Emirates Stadium,3,2
1,1,26653,1,Victor Moses (68),Roberto Martinez,Wigan,5,2,28,36,5,3,22,20,Sunday 11 March 2012,8,12,12,6,1,0,1,Wes Hoolahan (10),Paul Lambert,Norwich,1,2,0,0,0,0,Kevin Friend,1-1,1,6,2011-2012,11,7,7,2,21,25,18,9,Carrow Road,4,4
0,1,75598,0,,Roy Hodgson,West Brom,4,1,27,23,5,8,5,21,Sunday 11 March 2012,14,5,5,13,1,0,2,"Wayne Rooney (35, 71 Pen)",Alex Ferguson,Man Utd,1,5,0,1,1,0,Lee Probert,2-0,6,3,2011-2012,3,10,3,8,26,10,6,18,Old Trafford,0,0
0,1,20510,0,,Roberto Mancini,Man City,1,8,22,21,9,7,17,19,Sunday 11 March 2012,15,9,9,14,1,0,1,Luke Moore (83),Brendan Rodgers,Swansea,1,2,0,1,0,0,Lee Mason,1-0,4,6,2011-2012,7,5,6,5,19,27,13,10,Liberty Stadium,2,0
0,1,34992,0,,Harry Redknapp,Spurs,3,7,17,26,8,0,20,9,Saturday 10 March 2012,11,14,11,10,0,1,1,Nikica Jelavic (22),David Moyes,Everton,2,3,0,0,0,0,Mark Halsey,1-0,4,5,2011-2012,12,1,5,5,26,29,17,6,Goodison Park,2,2
0,0,32372,0,,Martin Jol,Fulham,2,2,41,24,4,10,8,35,Saturday 10 March 2012,11,9,9,11,0,0,1,Andreas Weimann (90+3),Alex McLeish,Aston Villa,3,2,0,0,0,0,Jonathan Moss,1-0,5,1,2011-2012,4,8,1,6,15,17,5,14,Villa Park,0,2
0,1,40945,0,,Tony Pulis,Stoke,5,3,52,33,1,14,6,22,Saturday 10 March 2012,15,12,12,12,0,0,1,Didier Drogba (68),Roberto Di Matteo,Chelsea,0,2,0,0,1,0,Andre Marriner,1-0,7,0,2011-2012,5,10,0,8,17,29,5,18,Stamford Bridge,2,1
0,0,41661,0,,Kenny Dalglish,Liverpool,0,2,28,39,2,3,20,14,Saturday 10 March 2012,16,13,13,16,1,0,1,Nicklas Bendtner (56),Martin O'Neill,Sunderland,0,1,0,0,0,0,Anthony Taylor,1-0,2,3,2011-2012,5,5,3,2,32,18,8,7,Stadium of Light,1,1
1,0,26121,2,"Junior Hoilett (43, 69)",Steve Kean,Blackburn,4,5,37,34,4,3,12,31,Saturday 10 March 2012,10,10,10,11,0,0,0,,Terry Connor,Wolves,3,3,0,0,0,0,Chris Foy,0-2,3,3,2011-2012,4,7,5,3,28,25,9,10,Molineux Stadium,2,1
0,2,21551,1,Djibril Cissé (48),Mark Hughes,QPR,3,8,57,44,6,10,19,27,Saturday 10 March 2012,14,15,14,13,0,1,2,"Darren Pratley (37),Ivan Klasnic (86)",Owen Coyle,Bolton,0,1,0,0,0,0,Martin Atkinson,2-1,1,3,2011-2012,8,6,4,3,27,30,12,9,Macron Stadium,2,2
2,0,36034,3,"Wayne Rooney (45),Ashley Young (60, 69)",Alex Ferguson,Man Utd,3,0,59,17,3,7,10,17,Sunday 4 March 2012,10,10,10,9,0,2,1,Jermain Defoe (87),Harry Redknapp,Spurs,0,1,0,0,0,0,Martin Atkinson,1-3,5,2,2011-2012,1,8,5,6,17,28,6,14,White Hart Lane,2,1
0,4,24034,0,,Terry Connor,Wolves,8,7,22,18,7,7,25,17,Sunday 4 March 2012,10,7,7,9,0,0,5,"Pavel Pogrebnyak (36, 44, 61),Clint Dempsey (56, 83)",Martin Jol,Fulham,1,4,0,0,0,0,Michael Jones,5-0,7,1,2011-2012,5,7,1,12,11,19,6,19,Craven Cottage,2,1
0,1,52388,1,Nicklas Bendtner (24 Pen),Martin O'Neill,Sunderland,11,3,53,21,4,18,10,40,Sunday 4 March 2012,15,14,13,11,1,0,1,Shola Ameobi (90+1),Alan Pardew,Newcastle,2,1,1,1,2,0,Mike Dean,1-1,4,3,2011-2012,1,14,4,5,13,26,5,19,St. James' Park,3,5
1,1,20717,1,Charles N'Zogbia (24),Alex McLeish,Aston Villa,4,7,49,22,8,4,14,22,Saturday 3 March 2012,5,10,10,5,0,0,1,David Dunn (85),Steve Kean,Blackburn,2,1,0,0,0,0,Howard Webb,1-1,3,4,2011-2012,4,7,5,4,24,34,9,11,Ewood Park,0,1
0,1,47219,0,,Owen Coyle,Bolton,4,0,21,21,4,7,7,7,Saturday 3 March 2012,7,14,14,6,0,0,2,"Grétar Steinsson (23 OG),Mario Balotelli (69)",Roberto Mancini,Man City,0,2,0,0,0,0,Mark Clattenburg,2-0,7,5,2011-2012,3,12,6,8,15,13,9,20,Etihad Stadium,0,0
1,1,18033,1,Royston Drenthe (31),David Moyes,Everton,5,2,33,35,7,7,16,18,Saturday 3 March 2012,16,18,17,12,2,2,1,Bobby Zamora (36),Mark Hughes,QPR,3,0,0,0,0,0,Kevin Friend,1-1,4,2,2011-2012,5,12,2,5,21,26,7,17,Loftus Road Stadium,2,1
0,1,27483,0,,Paul Lambert,Norwich,2,3,50,47,2,8,8,26,Saturday 3 March 2012,17,12,11,16,2,1,1,Matthew Etherington (72),Tony Pulis,Stoke,0,4,0,0,0,0,Michael Oliver,1-0,4,3,2011-2012,2,6,3,4,28,52,5,10,Britannia Stadium,2,0
0,1,24838,0,,Andre Villas-Boas,Chelsea,6,5,40,25,4,14,22,22,Saturday 3 March 2012,10,9,9,9,0,0,1,Gareth McAuley (82),Roy Hodgson,West Brom,1,2,0,0,0,0,Phil Dowd,1-0,6,2,2011-2012,6,11,2,7,16,20,8,18,The Hawthorns,1,3
1,0,19001,2,"Gylfi Sigurdsson (45+2, 54)",Brendan Rodgers,Swansea,6,2,37,14,3,10,10,26,Saturday 3 March 2012,8,14,13,8,0,0,0,,Roberto Martinez,Wigan,2,1,0,0,1,0,Andre Marriner,0-2,2,3,2011-2012,4,8,6,2,23,25,10,10,DW Stadium,2,2
2,0,44922,2,"Robin van Persie (31, 90+2)",Arsène Wenger,Arsenal,0,0,39,14,0,12,8,26,Saturday 3 March 2012,10,10,11,9,0,0,1,Laurent Koscielny (23 OG),Kenny Dalglish,Liverpool,1,6,0,1,0,0,Mark Halsey,1-2,4,5,2011-2012,3,8,8,4,29,27,11,12,Anfield,1,0
0,2,26678,0,,Brendan Rodgers,Swansea,3,2,26,43,4,8,18,18,Sunday 26 February 2012,8,14,13,7,0,0,2,"Matt Upson (24),Peter Crouch (39)",Tony Pulis,Stoke,0,0,0,0,0,0,Howard Webb,2-0,0,2,2011-2012,5,3,2,2,36,23,7,5,Britannia Stadium,0,1
1,4,60106,2,"Louis Saha (4),Emmanuel Adebayor (34 Pen)",Harry Redknapp,Spurs,7,0,22,23,5,7,11,17,Sunday 26 February 2012,12,16,15,11,0,0,5,"Bacary Sagna (40),Robin van Persie (43),Tomas Rosicky (51),Theo Walcott (65, 68)",Arsène Wenger,Arsenal,2,0,1,0,1,0,Mike Dean,5-2,3,3,2011-2012,6,8,5,8,17,17,11,16,Emirates Stadium,2,3
2,1,26811,2,"Paul Scholes (7),Ryan Giggs (90+2)",Alex Ferguson,Man Utd,2,2,38,24,4,4,22,29,Sunday 26 February 2012,11,9,9,11,1,0,1,Grant Holt (83),Paul Lambert,Norwich,2,0,0,0,0,0,Andre Marriner,1-2,4,4,2011-2012,2,8,7,5,22,22,9,13,Carrow Road,2,1
0,2,46782,0,,Steve Kean,Blackburn,6,4,24,19,3,10,4,28,Saturday 25 February 2012,10,8,9,9,0,2,3,"Mario Balotelli (30),Sergio Agüero (52),Edin Dzeko (81)",Roberto Mancini,Man City,0,2,0,0,0,0,Michael Jones,3-0,6,1,2011-2012,0,12,1,9,14,20,1,21,Etihad Stadium,2,0
0,2,40999,0,,Owen Coyle,Bolton,4,4,39,32,7,14,11,17,Saturday 25 February 2012,14,8,8,13,1,1,3,"David Luiz (48),Didier Drogba (61),Frank Lampard (79)",Andre Villas-Boas,Chelsea,2,4,0,0,0,0,Michael Oliver,3-0,10,1,2011-2012,6,9,1,13,22,22,7,22,Stamford Bridge,1,0
1,0,52287,2,"Matthew Jarvis (50),Kevin Doyle (66)",Terry Connor,Wolves,5,5,25,26,3,3,19,9,Saturday 25 February 2012,8,8,7,8,0,0,2,"Papiss Demba Cissé (6),Jonás Gutiérrez (18)",Alan Pardew,Newcastle,2,4,0,0,0,0,Peter Walton,2-2,3,2,2011-2012,1,5,4,5,22,17,5,10,St. James' Park,1,1
1,0,18015,1,Pavel Pogrebnyak (7),Martin Jol,Fulham,2,2,28,33,5,6,7,16,Saturday 25 February 2012,14,17,17,14,2,0,0,,Mark Hughes,QPR,4,2,0,0,0,1,Phil Dowd,0-1,7,1,2011-2012,4,8,2,7,26,14,6,15,Loftus Road Stadium,4,0
0,4,25311,0,,Martin O'Neill,Sunderland,4,2,38,10,0,7,21,23,Saturday 25 February 2012,8,6,3,7,0,0,4,"Peter Odemwingie (3, 48),James Morrison (41),Keith Andrews (90+1)",Roy Hodgson,West Brom,1,3,0,0,0,0,Chris Foy,4-0,6,3,2011-2012,5,6,3,10,31,24,8,16,The Hawthorns,1,1
0,0,20601,0,,Alex McLeish,Aston Villa,6,1,43,16,7,14,13,18,Saturday 25 February 2012,10,9,8,9,2,1,0,,Roberto Martinez,Wigan,1,2,0,0,0,0,Kevin Friend,0-0,2,3,2011-2012,6,10,3,2,19,28,9,12,DW Stadium,5,0
1,0,35132,1,Joleon Lescott (63),Roberto Mancini,Man City,3,3,26,37,8,5,18,15,Sunday 12 February 2012,6,15,13,6,0,0,0,,Alex McLeish,Aston Villa,2,1,0,0,0,0,Michael Oliver,0-1,3,6,2011-2012,8,3,7,3,29,26,15,6,Villa Park,0,3
5,1,27131,5,"Peter Odemwingie (34, 77, 88),Jonas Olsson (64),Keith Andrews (85)",Roy Hodgson,West Brom,6,4,36,16,8,12,14,21,Sunday 12 February 2012,12,6,5,12,1,0,1,Steven Fletcher (45+1),Mick McCarthy,Wolves,2,4,0,0,0,0,Lee Mason,1-5,3,8,2011-2012,11,1,14,5,28,23,25,6,Molineux Stadium,0,1
0,5,36176,0,,Alan Pardew,Newcastle,2,2,13,20,3,4,13,14,Saturday 11 February 2012,9,7,6,9,0,0,5,"Benoit Assou-Ekotto (4),Louis Saha (6, 20),Niko Kranjcar (34),Emmanuel Adebayor (64)",Harry Redknapp,Spurs,0,5,0,0,0,0,Andre Marriner,5-0,2,2,2011-2012,4,9,2,7,13,26,6,16,White Hart Lane,1,2
2,2,20252,2,"Jamie Mackie (71, 90+2)",Mark Hughes,QPR,3,12,25,51,6,5,26,6,Saturday 11 February 2012,10,11,9,9,0,0,3,"Yakubu (15),Steven N'Zonzi (23),Nedum Onuoha (45+5 OG)",Steve Kean,Blackburn,2,0,0,0,0,0,Mike Dean,3-2,0,5,2011-2012,10,3,8,2,23,12,18,5,Ewood Park,1,1
1,1,23450,2,"Gary Caldwell (43),James McArthur (76)",Roberto Martinez,Wigan,4,2,31,27,8,7,13,19,Saturday 11 February 2012,12,20,20,11,0,0,1,Mark Davies (67),Owen Coyle,Bolton,6,1,0,0,0,0,Howard Webb,1-2,3,4,2011-2012,5,5,6,4,24,33,11,9,Macron Stadium,2,3
0,1,33924,0,,Andre Villas-Boas,Chelsea,3,9,22,39,4,2,29,9,Saturday 11 February 2012,13,16,15,10,1,3,2,"Steven Pienaar (5),Denis Stracqualursi (71)",David Moyes,Everton,1,6,0,0,0,0,Michael Jones,2-0,2,4,2011-2012,1,2,4,4,22,17,5,6,Goodison Park,3,0
1,1,23555,1,Ryan Shawcross (78),Tony Pulis,Stoke,2,3,51,35,4,5,23,8,Saturday 11 February 2012,9,13,13,8,2,1,2,"Pavel Pogrebnyak (16),Thomas Sørensen (28 OG)",Martin Jol,Fulham,3,2,0,0,0,0,Chris Foy,2-1,2,1,2011-2012,8,5,3,3,20,24,11,8,Craven Cottage,2,1
1,0,40312,2,"Aaron Ramsey (75),Thierry Henry (90+1)",Arsène Wenger,Arsenal,2,6,15,34,3,7,24,12,Saturday 11 February 2012,8,9,8,7,0,0,1,James McClean (70),Martin O'Neill,Sunderland,1,2,0,0,0,0,Neil Swarbrick,1-2,2,2,2011-2012,4,4,4,3,18,24,8,7,Stadium of Light,1,2
3,1,19927,3,"Grant Holt (47, 63),Anthony Pilkington (51)",Paul Lambert,Norwich,6,1,47,26,8,6,22,22,Saturday 11 February 2012,12,6,5,10,1,0,2,"Danny Graham (23, 87 Pen)",Brendan Rodgers,Swansea,0,1,0,1,0,0,Martin Atkinson,2-3,2,6,2011-2012,6,6,9,4,27,20,15,10,Liberty Stadium,2,0
0,1,74844,1,Luis Suárez (80),Kenny Dalglish,Liverpool,0,2,18,28,3,4,13,13,Saturday 11 February 2012,11,10,10,11,0,0,2,"Wayne Rooney (47, 50)",Alex Ferguson,Man Utd,3,0,0,0,0,0,Phil Dowd,2-1,4,2,2011-2012,4,5,3,6,18,20,7,11,Old Trafford,1,1
0,0,44461,0,,Harry Redknapp,Spurs,6,3,32,14,4,7,8,25,Monday 6 February 2012,14,8,8,12,2,2,0,,Kenny Dalglish,Liverpool,0,1,0,0,0,0,Michael Oliver,0-0,4,3,2011-2012,4,6,3,4,31,20,7,10,Anfield,2,2
1,2,41668,3,"Wayne Rooney (58 Pen, 69 Pen),Javier Hernández (84)",Alex Ferguson,Man Utd,3,3,31,33,6,6,20,14,Sunday 5 February 2012,15,16,13,14,1,0,3,"Jonny Evans (36 OG),Juan Mata (46),David Luiz (50)",Andre Villas-Boas,Chelsea,4,0,2,0,0,0,Howard Webb,3-3,6,6,2011-2012,4,9,10,8,19,22,14,17,Stamford Bridge,1,2
1,1,48569,1,Robbie Keane (45+5),Alex McLeish,Aston Villa,8,2,41,22,4,4,19,25,Sunday 5 February 2012,11,6,6,11,0,0,2,"Demba Ba (30),Papiss Demba Cissé (71)",Alan Pardew,Newcastle,3,2,0,0,0,0,Mark Halsey,2-1,1,6,2011-2012,5,7,7,3,22,18,12,10,St. James' Park,2,1
0,1,46963,0,,Martin Jol,Fulham,6,3,16,18,6,4,12,15,Saturday 4 February 2012,7,10,10,5,0,2,3,"Sergio Agüero (10 Pen),Chris Baird (30 OG),Edin Dzeko (72)",Roberto Mancini,Man City,1,1,0,1,0,0,Mike Dean,3-0,2,5,2011-2012,5,5,6,4,12,11,11,9,Etihad Stadium,3,1
0,0,26358,0,,Owen Coyle,Bolton,4,6,24,31,7,4,24,20,Saturday 4 February 2012,10,6,5,7,1,0,2,"Andrew Surman (70),Anthony Pilkington (85)",Paul Lambert,Norwich,2,3,0,0,0,0,Lee Probert,2-0,4,2,2011-2012,4,14,2,6,16,28,6,20,Carrow Road,0,0
2,1,17351,2,"Matthew Jarvis (46),Kevin Doyle (71)",Mick McCarthy,Wolves,2,0,32,36,3,7,27,17,Saturday 4 February 2012,13,9,8,13,0,1,1,Bobby Zamora (16),Mark Hughes,QPR,2,0,0,0,0,1,Mark Clattenburg,1-2,5,3,2011-2012,8,5,5,6,23,34,13,11,Loftus Road Stadium,3,0
1,0,27717,1,James McClean (60),Martin O'Neill,Sunderland,3,2,38,66,5,5,12,11,Saturday 4 February 2012,7,11,10,7,1,0,0,,Tony Pulis,Stoke,2,0,0,0,0,1,Martin Atkinson,0-1,3,0,2011-2012,3,3,1,3,31,27,4,6,Britannia Stadium,1,0
2,0,24274,2,"Gylfi Sigurdsson (55),Danny Graham (59)",Brendan Rodgers,Swansea,3,7,39,22,6,8,19,22,Saturday 4 February 2012,5,12,11,6,1,1,1,Marc-Antoine Fortuné (54),Roy Hodgson,West Brom,2,2,0,0,0,0,Jonathan Moss,1-2,5,0,2011-2012,7,11,2,7,20,29,9,18,The Hawthorns,1,2
1,0,18340,1,Victor Anichebe (83),David Moyes,Everton,6,1,33,18,3,4,16,17,Saturday 4 February 2012,12,15,14,13,3,1,1,Philip Neville (76 OG),Roberto Martinez,Wigan,7,2,0,0,0,0,Anthony Taylor,1-1,2,3,2011-2012,5,2,5,2,25,36,10,4,DW Stadium,0,2
0,6,59643,1,Morten Gamst Pedersen (31),Steve Kean,Blackburn,3,2,37,7,1,11,7,22,Saturday 4 February 2012,16,11,8,16,1,1,7,"Robin van Persie (2, 38, 62),Alex Oxlade-Chamberlain (40, 54),Mikel Arteta (51),Scott Dann (90+3 OG)",Arsène Wenger,Arsenal,1,3,0,0,1,0,Andre Marriner,7-1,1,1,2011-2012,1,9,3,7,13,13,4,16,Emirates Stadium,3,2
1,0,20817,2,"Scott Dann (12 OG),Gabriel Obertan (90+2)",Alan Pardew,Newcastle,8,3,38,20,2,14,9,20,Wednesday 1 February 2012,19,10,9,15,2,0,0,,Steve Kean,Blackburn,6,4,0,1,0,0,Phil Dowd,0-2,4,2,2011-2012,3,13,3,6,14,18,6,19,Ewood Park,2,1
0,0,24371,0,,Arsène Wenger,Arsenal,4,3,28,22,6,6,14,17,Wednesday 1 February 2012,11,9,9,10,1,0,0,,Owen Coyle,Bolton,4,4,0,0,0,0,Chris Foy,0-0,3,3,2011-2012,9,5,4,3,23,22,13,8,Macron Stadium,1,1
1,1,25689,1,Somen Tchoyi (82),Roy Hodgson,West Brom,4,4,46,24,7,8,12,20,Wednesday 1 February 2012,8,6,5,8,1,0,1,Clint Dempsey (69),Martin Jol,Fulham,2,1,0,0,0,0,Mark Halsey,1-1,3,4,2011-2012,5,7,5,4,13,22,10,11,Craven Cottage,0,1
0,1,34476,0,,Paul Lambert,Norwich,4,4,47,35,6,3,15,15,Wednesday 1 February 2012,14,6,6,13,0,0,3,"Fraizer Campbell (21),Stéphane Sessegnon (28),Daniel Ayala (54 OG)",Martin O'Neill,Sunderland,1,3,0,0,0,0,Lee Mason,3-0,3,2,2011-2012,8,3,3,5,27,31,11,8,Stadium of Light,1,1
0,2,32063,2,"Djibril Cissé (12),Stephen Warnock (28 OG)",Mark Hughes,QPR,7,1,56,24,3,9,15,36,Wednesday 1 February 2012,13,3,3,11,0,0,2,"Darren Bent (45),Charles N'Zogbia (79)",Alex McLeish,Aston Villa,3,4,0,0,0,0,Neil Swarbrick,2-2,9,2,2011-2012,0,6,3,13,16,23,3,19,Villa Park,1,0
0,1,29856,0,,Roberto Mancini,Man City,3,10,17,38,9,3,23,11,Tuesday 31 January 2012,9,12,11,9,0,0,1,Darron Gibson (60),David Moyes,Everton,5,2,0,0,0,0,Peter Walton,1-0,1,3,2011-2012,8,5,3,3,34,20,11,8,Goodison Park,2,1
